place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJd4XWlwuJsIkRr0pIwo3Lk1M,"Aromas Coffeehouse Bakery & Cafe","Counter-serve coffeehouse popular for breakfast, but with dinner too, in a sunny, bright-hued space.",,1427,4.4,"Name: The Bake Shop
Link: https://www.google.com/maps/search/The+Bake+Shop/@37.2732459,-76.70905239999999?authuser=0&hl=en&entry=ttu
Reviews: 302 reviews

Name: The Coffeehouse
Link: https://www.google.com/maps/search/The+Coffeehouse/@37.2575648,-76.73896959999999?authuser=0&hl=en&entry=ttu
Reviews: 265 reviews

Name: 1607 Coffee Company
Link: https://www.google.com/maps/search/1607+Coffee+Company/@37.2521604,-76.7349067?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews

Name: Anon. Coffee
Link: https://www.google.com/maps/search/Anon.+Coffee/@37.371674999999996,-76.773562?authuser=0&hl=en&entry=ttu
Reviews: 182 reviews

Name: Eleva Coffee Lounge Williamsburg
Link: https://www.google.com/maps/search/Eleva+Coffee+Lounge+Williamsburg/@37.270558799999996,-76.70728849999999?authuser=0&hl=en&entry=ttu
Reviews: 110 reviews",http://www.aromasworld.com/,"(757) 221-6676",,"Aromas Coffeehouse Bakery & Cafe (Owner)",https://www.google.com/maps/contrib/115066876909537919650,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcanCZULHjXhlFTp4VM2Xi99n-fmGNMgQMlly8LexK8s9vIK4bjYZy9XnrLoLFpmvqf50zCYlQpr92bRwO3jXgY37_6o9aEwzN4MUVqejjtmuQUEEfs-wJxYU4sMPC-QUt1Qc=s1024,"Coffee shop","Coffee shop","7 AM-8 PM",,"Open All Days","431 Prince George St, Williamsburg, VA 23185","Coffee Shops, American Cuisine, French Cuisine",https://www.google.com/maps/place/Aromas+Coffeehouse+Bakery+%26+Cafe/data=!4m7!3m6!1s0x89b0890b97d68577:0x5393cb8dc2484aaf!8m2!3d37.2722639!4d-76.7069972!16s%2Fg%2F1tgc0ndj!19sChIJd4XWlwuJsIkRr0pIwo3Lk1M?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJfxcQaQuJsIkRmYnD85YqG_w,"Rick's Cheese Steak Shop","Cheesesteak specialist also preparing burgers, sandwiches & hot dogs in family-friendly surrounds.",,2019,4.7,"Name: Paul's Deli Restaurant
Link: https://www.google.com/maps/search/Paul's+Deli+Restaurant/@37.274042,-76.712447?authuser=0&hl=en&entry=ttu
Reviews: 947 reviews

Name: Retro's Good Eats
Link: https://www.google.com/maps/search/Retro's+Good+Eats/@37.272293,-76.707118?authuser=0&hl=en&entry=ttu
Reviews: 893 reviews

Name: Super Chix - Williamsburg, VA
Link: https://www.google.com/maps/search/Super+Chix+-+Williamsburg%2C+VA/@37.2805813,-76.7213605?authuser=0&hl=en&entry=ttu
Reviews: 701 reviews

Name: Rick's Cheesesteak Shop
Link: https://www.google.com/maps/search/Rick%E2%80%99s+Cheesesteak+Shop/@37.15709,-76.53523?authuser=0&hl=en&entry=ttu
Reviews: 476 reviews",https://rickscheesesteakshopwmsbgva.com/,"(757) 221-9566",,"Rick's Cheese Steak Shop (Owner)",https://www.google.com/maps/contrib/111728035749684102182,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noSEhTyM5b3qSooU2wvh5yI4hsk8TN7p59KahfvuPfA32XbhxUzPrEVJr835p_H2_ty2brC5lmisk0cbQwrgRemWDF8P2mM-4444STAvLAaj4M2X1g4v73eW-VhOpN1XCXaoA4=s1024,"Cheesesteak restaurant","Cheesesteak restaurant","11 AM-7 PM",,"Open All Days","603 Prince George St, Williamsburg, VA 23185","American Cuisine, Street Food, Family-Friendly",https://www.google.com/maps/place/Rick%27s+Cheese+Steak+Shop/data=!4m7!3m6!1s0x89b0890b6910177f:0xfc1b2a96f3c38999!8m2!3d37.2734109!4d-76.7092104!16s%2Fg%2F11bc8zsyhc!19sChIJfxcQaQuJsIkRmYnD85YqG_w?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJdcbEtAuJsIkRD3-mNm1q0yI,"Fat Canary","Refined, green-walled bistro serving upscale American fare & wines, with a cheese shop & patio.",,689,4.7,"Name: Fat Tuna Grill & Oyster House
Link: https://www.google.com/maps/search/Fat+Tuna+Grill+%26+Oyster+House/@37.2887541,-76.721779?authuser=0&hl=en&entry=ttu
Reviews: 5390 reviews

Name: Second Street American Bistro
Link: https://www.google.com/maps/search/Second+Street+American+Bistro/@37.274720699999996,-76.6870557?authuser=0&hl=en&entry=ttu
Reviews: 3796 reviews

Name: Waypoint Seafood & Grill
Link: https://www.google.com/maps/search/Waypoint+Seafood+%26+Grill/@37.248787199999995,-76.68630929999999?authuser=0&hl=en&entry=ttu
Reviews: 792 reviews

Name: Cochon on 2nd
Link: https://www.google.com/maps/search/Cochon+on+2nd/@37.273104,-76.684489?authuser=0&hl=en&entry=ttu
Reviews: 573 reviews",https://fatcanarywilliamsburg.com/,"(757) 229-3333",1,"Fat Canary (Owner)",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYOJLs9kX09i_0cHoOm6teNWxVkAWYEjYMfIPD_sRd1uwDxm7eI_3JlZgq471Zg86Z-ljstq79sPRtNv4UcXPcAafkMa1ipMCz4ZTF8SCLAhSAYftcCdltrqlsj684RHjN9nGh=s1024,"New American restaurant","New American restaurant, American restaurant, Bar, Restaurant","5-9 PM",,"Monday, Tuesday","410 W Duke of Gloucester St, Williamsburg, VA 23185","American Cuisine",https://www.google.com/maps/place/Fat+Canary/data=!4m7!3m6!1s0x89b0890bb4c4c675:0x22d36a6d36a67f0f!8m2!3d37.2706514!4d-76.7061117!16s%2Fg%2F1tykw843!19sChIJdcbEtAuJsIkRD3-mNm1q0yI?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJs6LDVN2JsIkRPi1bYP2YI4M,"Grit Coffee, Midtown Row","Grit Coffee in Midtown Row is a bright, modern, and spacious spot with lots of windows and seating, ideal for working or relaxing with friends. It offers a wide range of coffees and pastries, including decaf options, and drinks span from espresso-forward shots to rotating single-origin lattes, all often served in ceramic stoneware cups. The atmosphere is calm and productive, with free wifi and plenty of outlets, though a few reviewers note the acoustics can bounce a bit and the food menu could be larger. The staff are generally friendly and helpful, and the space is clean, well-organized, and easy to navigate, with street parking nearby. Prices are reasonable for the area, and many visitors say they’ll be back to try more drinks or to cowork here again.",,56,4.2,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Illy Caffe
Link: https://www.google.com/maps/search/Illy+Caffe/@37.2711438,-76.70700029999999?authuser=0&hl=en&entry=ttu
Reviews: 532 reviews

Name: The Coffeehouse
Link: https://www.google.com/maps/search/The+Coffeehouse/@37.2575648,-76.73896959999999?authuser=0&hl=en&entry=ttu
Reviews: 265 reviews

Name: 1607 Coffee Company
Link: https://www.google.com/maps/search/1607+Coffee+Company/@37.2521604,-76.7349067?authuser=0&hl=en&entry=ttu
Reviews: 194 reviews

Name: The Mill
Link: https://www.google.com/maps/search/The+Mill/@37.226787099999996,-76.6649295?authuser=0&hl=en&entry=ttu
Reviews: 114 reviews",https://gritcoffee.com/,"(757) 206-2430",,"Grit Coffee, Midtown Row (Owner)",https://www.google.com/maps/contrib/112291604166042589863,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUa8DSVHuBSKcR9MbpbAP7o8FUgT9dNoJzTk9YJit6o6gFoCb4Air_QzT9Y7_zEHarZTOR4dTx9D8bCTojQO4X_w7beTKQ6W4gTtB0yHLfei-Kc3EMkBhMMyTRDcHdyG8iGTbUIVEG5Int=s1024,"Coffee shop","Coffee shop","7 AM-5 PM",,"Open All Days","100 College Row Ste 2101, Williamsburg, VA 23185","Coffee Shops","https://www.google.com/maps/place/Grit+Coffee,+Midtown+Row/data=!4m7!3m6!1s0x89b089dd54c3a2b3:0x832398fd605b2d3e!8m2!3d37.2808016!4d-76.7215536!16s%2Fg%2F11ldk7k48n!19sChIJs6LDVN2JsIkRPi1bYP2YI4M?authuser=0&hl=en&rclk=1","places to go and things to see in williamsburg"
ChIJtz-CmAuJsIkR9hLqBTy0-cw,"Retro's Good Eats","No-frills 1950s-style counter turning out American comfort eats such as burgers & frozen custard.",,894,4.1,"Name: Cook Out
Link: https://www.google.com/maps/search/Cook+Out/@37.2955998,-76.7261999?authuser=0&hl=en&entry=ttu
Reviews: 2928 reviews

Name: DoG Street Pub
Link: https://www.google.com/maps/search/DoG+Street+Pub/@37.2711628,-76.7059891?authuser=0&hl=en&entry=ttu
Reviews: 2386 reviews

Name: Rick's Cheese Steak Shop
Link: https://www.google.com/maps/search/Rick's+Cheese+Steak+Shop/@37.2734109,-76.7092104?authuser=0&hl=en&entry=ttu
Reviews: 2018 reviews

Name: Freddy's Frozen Custard & Steakburgers
Link: https://www.google.com/maps/search/Freddy's+Frozen+Custard+%26+Steakburgers/@37.2928984,-76.7240092?authuser=0&hl=en&entry=ttu
Reviews: 788 reviews

Name: Cook's Burger Bar
Link: https://www.google.com/maps/search/Cook's+Burger+Bar/@37.2808785,-76.7202145?authuser=0&hl=en&entry=ttu
Reviews: 617 reviews",https://www.retrogoodeats.com/,"(757) 253-8816",,"Retro's Good Eats (Owner)",https://www.google.com/maps/contrib/104371814645768534450,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjjy6tzf_WNi0ZGefKSMbllHsR6k3mUi7KkS4hPp_uz97NDmNomGbW71LfKaZ8FGs2uIVeUiogNf1wiXjhZH9FcrM9jI-XezFt7Ko1NzYoCCxpac05xgu5vDQkCWHZYHgKd5boqlWQNXY=s1024,"Fast food restaurant","Fast food restaurant, American restaurant, Hamburger restaurant, Hot dog restaurant, Ice cream shop","11 AM-7 PM",,Sunday,"435 Prince George St, Williamsburg, VA 23185","American Cuisine, Family-Friendly, Pet Friendly",https://www.google.com/maps/place/Retro%27s+Good+Eats/data=!4m7!3m6!1s0x89b0890b98823fb7:0xccf9b43c05ea12f6!8m2!3d37.272293!4d-76.707118!16s%2Fg%2F1tfkx5kh!19sChIJtz-CmAuJsIkR9hLqBTy0-cw?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJi2r4bACJsIkRio1M05COzT4,"Hohl Coffee","This is our second location based in colonial Williamsburg, Virginia. We offer a relaxed professional environment that you can come and have a meal, coffee, wine, or a beer as we are a full service restaurant. We offer order and pay at the counter, but do all other aspects of service to make it easier for you, we offer freshly baked pastries and cakes, made here in House, as well as a specialty coffee roaster and carefully crafted espresso based beverages, as well as our own in-house ice teas, sodas, and cold pressed juices. The atmosphere is lively and vibrant with a continuous section of upbeat music. Hope to see you soon!",,108,4.8,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Culture Cafe
Link: https://www.google.com/maps/search/Culture+Cafe/@37.2740024,-76.71216729999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews

Name: The Coffeehouse
Link: https://www.google.com/maps/search/The+Coffeehouse/@37.2575648,-76.73896959999999?authuser=0&hl=en&entry=ttu
Reviews: 265 reviews

Name: Eleva Coffee Lounge Williamsburg
Link: https://www.google.com/maps/search/Eleva+Coffee+Lounge+Williamsburg/@37.270558799999996,-76.70728849999999?authuser=0&hl=en&entry=ttu
Reviews: 110 reviews

Name: LOKAL Bread
Link: https://www.google.com/maps/search/LOKAL+Bread/@37.264969799999996,-76.7084838?authuser=0&hl=en&entry=ttu
Reviews: 15 reviews",https://www.hohlco.com/,"(757) 206-1919",,"Hohl Coffee (Owner)",https://www.google.com/maps/contrib/100106004645896649100,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNFtkKGFUfqweIX9iOdEvBbGZNA54OjXl6i0yN76pwYda7RGbCpOLOLsYKPMwFtCe3lbjsuqdwiOQ-mwWUmmqUrI6Mawn-KCryieDqJm1eFv33fyc_8u5SalQmsJ-2hWo_C1EM=s1024,Restaurant,"Restaurant, Bakery, Coffee shop","7 AM-4 PM",,Sunday,"219 N Boundary St, Williamsburg, VA 23185","Coffee Shops, American Cuisine",https://www.google.com/maps/place/Hohl+Coffee/data=!4m7!3m6!1s0x89b089006cf86a8b:0x3ecd8e90d34c8d8a!8m2!3d37.2727373!4d-76.7073579!16s%2Fg%2F11lw2sxrjf!19sChIJi2r4bACJsIkRio1M05COzT4?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJBUIPnnSJsIkRFPM9VygrtTs,"Brickhouse Tavern Williamsburg","Brickhouse Tavern Williamsburg is a casual sports-bar-style spot offering pizza, wings, subs, and more—great for game days and casual dining. Reviewers consistently praise the pizza (crust and toppings), wings, calzones, and solid value, plus a beverage list and rotating specials. The atmosphere is lively with many TVs and events like karaoke and trivia, and staff like Fern, Chris (GM), and Kenny can elevate the experience when service is on point. Some visits suffer from slow or understaffed service and occasional order mix-ups, but managers often make things right. Located across from William & Mary with a relaxed, friendly vibe, it’s a go-to for locals and visitors seeking a laid-back tavern vibe with solid comfort food.",,1157,4.1,"Name: DoG Street Pub
Link: https://www.google.com/maps/search/DoG+Street+Pub/@37.2711628,-76.7059891?authuser=0&hl=en&entry=ttu
Reviews: 2386 reviews

Name: Chowning's Garden Bar
Link: https://www.google.com/maps/search/Chowning's+Garden+Bar/@37.2714667,-76.6991949?authuser=0&hl=en&entry=ttu
Reviews: 1897 reviews

Name: Green Leafe Cafe
Link: https://www.google.com/maps/search/Green+Leafe+Cafe/@37.2741165,-76.7125473?authuser=0&hl=en&entry=ttu
Reviews: 635 reviews

Name: The Corner Pocket
Link: https://www.google.com/maps/search/The+Corner+Pocket/@37.277915199999995,-76.7419938?authuser=0&hl=en&entry=ttu
Reviews: 538 reviews

Name: The Brass Tap
Link: https://www.google.com/maps/search/The+Brass+Tap/@37.2783315,-76.7410331?authuser=0&hl=en&entry=ttu
Reviews: 402 reviews",https://www.welcometobrickhouse.com/,"(757) 345-6060",,"Brickhouse Tavern Williamsburg (Owner)",https://www.google.com/maps/contrib/113895830067388432521,https://lh3.googleusercontent.com/p/AF1QipPqK8SrQMtl5h50xMdxHzrZ4OcvEP90U8SVMcLe=s1024,"Sports bar","Sports bar, Dance club","11 AM-12 AM",,"Open All Days","755 Scotland St, Williamsburg, VA 23185","American Cuisine, Live Music & Concerts",https://www.google.com/maps/place/Brickhouse+Tavern+Williamsburg/data=!4m7!3m6!1s0x89b089749e0f4205:0x3bb52b28573df314!8m2!3d37.274039!4d-76.7122319!16s%2Fg%2F11f4qy1b43!19sChIJBUIPnnSJsIkRFPM9VygrtTs?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJfQCA1GeJsIkRulF6tDnYsZs,"Revolution Golf and Grille","Eat*Drink*Golf*Games. Williamsburg Family-Friendly Sport's Bar and Entertainment destination. Full menu, Live Music, daily specials and interactive games and golf.",,639,4.2,"Name: Sportsmans Grille
Link: https://www.google.com/maps/search/Sportsmans+Grille/@37.2469329,-76.6596527?authuser=0&hl=en&entry=ttu
Reviews: 1486 reviews

Name: Brickhouse Tavern Williamsburg
Link: https://www.google.com/maps/search/Brickhouse+Tavern+Williamsburg/@37.274038999999995,-76.71223189999999?authuser=0&hl=en&entry=ttu
Reviews: 1157 reviews

Name: Williamsburg National Golf Club
Link: https://www.google.com/maps/search/Williamsburg+National+Golf+Club/@37.265059699999995,-76.803448?authuser=0&hl=en&entry=ttu
Reviews: 336 reviews

Name: Gold Course Clubhouse Grill
Link: https://www.google.com/maps/search/Gold+Course+Clubhouse+Grill/@37.267643,-76.6991814?authuser=0&hl=en&entry=ttu
Reviews: 112 reviews

Name: Williamsburg Golf Club
Link: https://www.google.com/maps/search/Williamsburg+Golf+Club/@37.240991,-76.643399?authuser=0&hl=en&entry=ttu
Reviews: 78 reviews",http://www.revolutiongolfandgrille.com/,"(757) 645-4711",,"Revolution Golf and Grille (Owner)",https://www.google.com/maps/contrib/102970312811295512311,https://lh3.googleusercontent.com/p/AF1QipOh92vM8gF4o-kpluQV0T-_lBUu18qtJRcjcig2=s1024,Restaurant,"Restaurant, Live music bar, Sports bar","11 AM-9 PM",,Tuesday,"1430 High St suite 706, Williamsburg, VA 23185","American Cuisine, Live Music & Concerts, Local Sporting Events, Family-Friendly",https://www.google.com/maps/place/Revolution+Golf+and+Grille/data=!4m7!3m6!1s0x89b08967d480007d:0x9bb1d839b47a51ba!8m2!3d37.2880126!4d-76.7244208!16s%2Fg%2F11dymqq8qk!19sChIJfQCA1GeJsIkRulF6tDnYsZs?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJt9I0mCqJsIkRP5kNiCxW4Ds,"Another Broken Egg Cafe","At Another Broken Egg Cafe of Williamsburg, our passion is to create exceptional southern-inspired entrees for breakfast, brunch, and lunch as well as hand-crafted cocktails that are each ""craveably"" delicious and made with an artisanal flair!",,2496,4.5,"Name: Colonial Pancake House
Link: https://www.google.com/maps/search/Colonial+Pancake+House/@37.2737428,-76.68894259999999?authuser=0&hl=en&entry=ttu
Reviews: 2911 reviews

Name: Southern Pancake & Waffle House
Link: https://www.google.com/maps/search/Southern+Pancake+%26+Waffle+House/@37.2926548,-76.72374169999999?authuser=0&hl=en&entry=ttu
Reviews: 2270 reviews

Name: Not Another Pancake House
Link: https://www.google.com/maps/search/Not+Another+Pancake+House/@37.2960869,-76.72558049999999?authuser=0&hl=en&entry=ttu
Reviews: 1432 reviews

Name: The Smokey Griddle Pancake House
Link: https://www.google.com/maps/search/The+Smokey+Griddle+Pancake+House/@37.3015949,-76.7272794?authuser=0&hl=en&entry=ttu
Reviews: 1346 reviews

Name: Tipsy Beans Cafe
Link: https://www.google.com/maps/search/Tipsy+Beans+Caf%C3%A9/@37.2883411,-76.72461659999999?authuser=0&hl=en&entry=ttu
Reviews: 1151 reviews",https://www.anotherbrokenegg.com/locations/williamsburg-va/,"(757) 808-6532",,"Another Broken Egg Cafe (Owner)",https://www.google.com/maps/contrib/114359181671105323934,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdw_DG-edR0D1A29xDaTGDqBKiam6TEUIVaDuN1AL3-RPtTEh-bLN5yo82WMEzRzu7pbAHU7uHcMXxsuu7UqnEWB02THZbk2EtIW6rjbhbF85QmLS5w9GXpAniiABC7BKURgTNk71q6us=s1024,"Brunch restaurant","Brunch restaurant, Breakfast restaurant, Lunch restaurant","7 AM-2 PM",,"Open All Days","1412 Richmond Rd, Williamsburg, VA 23185","American Cuisine, Coffee Shops, Family-Friendly, Vegetarian",https://www.google.com/maps/place/Another+Broken+Egg+Cafe/data=!4m7!3m6!1s0x89b0892a9834d2b7:0x3be0562c880d993f!8m2!3d37.2869934!4d-76.7221533!16s%2Fg%2F11r4z9wx1_!19sChIJt9I0mCqJsIkRP5kNiCxW4Ds?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJtZKNmfGJsIkR9vePqxgJt_M,"Bonanza Social Kitchen","We are Williamsburg's premier Social kitchen, and the only Korean restaurant within a 20-mile radius.
We proudly serve 92 Korean fried chicken's sauces with our fried chicken, and try our best to have local brews for our taps.
Our Coffee and tea bar and our Soju Bar are other aspects of our Social kitchen. We offer freshly brewed teas, coffees, and other cafe inspired drinks. Additionally, our Soju bar has a growing list of cocktails and other drink options.
If you are looking for delivery? Check us out on Grub Hub, Uber Eats, and Door Dash. We hope to see you in soon.",,189,4.4,"Name: Peking Restaurant
Link: https://www.google.com/maps/search/Peking+Restaurant/@37.2889236,-76.7182941?authuser=0&hl=en&entry=ttu
Reviews: 1966 reviews

Name: Peter Chang
Link: https://www.google.com/maps/search/Peter+Chang/@37.2813306,-76.7186562?authuser=0&hl=en&entry=ttu
Reviews: 1086 reviews

Name: Bangkok Garden
Link: https://www.google.com/maps/search/Bangkok+Garden/@37.285133099999996,-76.7206447?authuser=0&hl=en&entry=ttu
Reviews: 710 reviews

Name: Golden China Chinese and Japanese Restaurant
Link: https://www.google.com/maps/search/Golden+China+Chinese+and+Japanese+Restaurant/@37.3063254,-76.7507456?authuser=0&hl=en&entry=ttu
Reviews: 213 reviews

Name: New China
Link: https://www.google.com/maps/search/New+China/@37.272782,-76.7556003?authuser=0&hl=en&entry=ttu
Reviews: 197 reviews",https://bonanzasocialkitchen.com/,"(757) 808-6032",,"Bonanza Social Kitchen (Owner)",https://www.google.com/maps/contrib/101462458746942047782,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPv24H0nM2kUepuvfbTGkVcPLNIl_KCt8kH-qrV40fNf-dXVmVNKR-mdw1mr5Lzn_cvPAa1gNpLxB_kIWLCI2zA_uWjp8azcbiXpV0Ch9l5VjEDT7-6CQpLnQLViTruwNabxpV=s1024,"Korean restaurant","Korean restaurant, Bar, Cafe, Restaurant","11:30 AM-3:30 PM, 4-9 PM",,Sunday,"200 Monticello Ave unit b, Williamsburg, VA 23185","Korean Cuisine, Family-Friendly, Coffee Shops",https://www.google.com/maps/place/Bonanza+Social+Kitchen/data=!4m7!3m6!1s0x89b089f1998d92b5:0xf3b70918ab8ff7f6!8m2!3d37.2824031!4d-76.7215534!16s%2Fg%2F11fqqqjnp6!19sChIJtZKNmfGJsIkR9vePqxgJt_M?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJg9lE_1yJsIkRXYeDdCP-Lwo,"Food For Thought","Food For Thought is a family restaurant in Williamsburg, Virginia, that's as engaging for the mind as it is for the senses. Surrounded by quotes and images of inventors, scientists, and social leaders, our atmosphere aims to inspire families and encourage discussion over wholesome, delicious food.
Food For Thought's menu is as diverse as the great thinkers themselves. Our diner's choices vary from American classics, ethnic dishes, healthy vegetarian options, or one of our nightly seafood specialties. The foundation of our menu is built upon American staples like our famous Fork Tender Pot Roast, Grandma's Meatloaf, and ""fall off the bones"" ribs. America grew up on these meals, and we love paying homage to our country's past. To complement t",,7492,4.7,"Name: Fat Tuna Grill & Oyster House
Link: https://www.google.com/maps/search/Fat+Tuna+Grill+%26+Oyster+House/@37.2887541,-76.721779?authuser=0&hl=en&entry=ttu
Reviews: 5390 reviews

Name: Amber Ox Public House
Link: https://www.google.com/maps/search/Amber+Ox+Public+House/@37.272807,-76.708522?authuser=0&hl=en&entry=ttu
Reviews: 3312 reviews

Name: Another Broken Egg Cafe
Link: https://www.google.com/maps/search/Another+Broken+Egg+Cafe/@37.2869934,-76.7221533?authuser=0&hl=en&entry=ttu
Reviews: 2479 reviews

Name: Fat Canary
Link: https://www.google.com/maps/search/Fat+Canary/@37.2706514,-76.70611170000001?authuser=0&hl=en&entry=ttu
Reviews: 689 reviews

Name: Culture Cafe
Link: https://www.google.com/maps/search/Culture+Cafe/@37.2740024,-76.71216729999999?authuser=0&hl=en&entry=ttu
Reviews: 605 reviews",https://www.foodforthoughtrestaurant.com/,"(757) 645-4665",,"Food For Thought (Owner)",https://www.google.com/maps/contrib/108910650131865273405,https://lh3.googleusercontent.com/p/AF1QipP5DMF31ZTg0Tt80B4eMbrgVhy332fawXqqaafQ=s1024,Restaurant,"Restaurant, American restaurant","11 AM-8:30 PM",,"Open All Days","1647 Richmond Rd, Williamsburg, VA 23185","American Cuisine, Vegan, Gluten Free, Dairy Free, Vegetarian",https://www.google.com/maps/place/Food+For+Thought/data=!4m7!3m6!1s0x89b0895cff44d983:0xa2ffe237483875d!8m2!3d37.2943961!4d-76.724611!16s%2Fg%2F1tkf1vxy!19sChIJg9lE_1yJsIkRXYeDdCP-Lwo?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJhQi4y2eJsIkRd9TZF3AGt8Y,"Movie Tavern Williamsburg","This cinema is now open! Updated health and safety measures are in place to create a safe and comfortable experience for our valued guests! Please visit website for showtimes.",,2681,4.3,"Name: Cinemark City Center and XD
Link: https://www.google.com/maps/search/Cinemark+City+Center+and+XD/@37.085764,-76.4721315?authuser=0&hl=en&entry=ttu
Reviews: 2908 reviews

Name: Regal New Town
Link: https://www.google.com/maps/search/Regal+New+Town/@37.2791912,-76.7413594?authuser=0&hl=en&entry=ttu
Reviews: 1362 reviews

Name: New Town Commercial Association
Link: https://www.google.com/maps/search/New+Town+Commercial+Association/@37.2791912,-76.7418047?authuser=0&hl=en&entry=ttu
Reviews: 870 reviews

Name: YRC Cinemas
Link: https://www.google.com/maps/search/YRC+Cinemas/@37.274002599999996,-76.4968002?authuser=0&hl=en&entry=ttu
Reviews: 346 reviews

Name: Kimball Theatre
Link: https://www.google.com/maps/search/Kimball+Theatre/@37.2707091,-76.706729?authuser=0&hl=en&entry=ttu
Reviews: 210 reviews",https://www.marcustheatres.com/theatre-locations/movie-tavern-williamsburg,"(757) 941-5362",,"Movie Tavern Williamsburg (Owner)",https://www.google.com/maps/contrib/110080115438233395817,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVMpNqlf2XCZyhfoTw1Umn5jME12q7aA8p3k7Qz3GtFA0F6SV58sszSItNArEPLbh636iUJuHL0GgqRz_Ba8zlMKxvRWUN0guVCAuFi885aSa2fxyZja8qXoSD-fGDQbnbzXfvbQ=s1024,"Movie theater","Movie theater, Bar, Restaurant",,,"Open All Days","1430 High St, Williamsburg, VA 23185","Family-Friendly, Theatre & Shows, Wheelchair Accessible",https://www.google.com/maps/place/Movie+Tavern+Williamsburg/data=!4m7!3m6!1s0x89b08967cbb80885:0xc6b7067017d9d477!8m2!3d37.2884945!4d-76.7248131!16s%2Fg%2F11b64n599p!19sChIJhQi4y2eJsIkRd9TZF3AGt8Y?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
ChIJyduGO1aJsIkR99LM1awZc4o,"The Bake Shop","Your local one-stop bake shop! Williamsburg's go-to for fresh bagels, coffee and baked goods.",,302,4.2,"Name: Aromas Coffeehouse Bakery & Cafe
Link: https://www.google.com/maps/search/Aromas+Coffeehouse+Bakery+%26+Cafe/@37.2722639,-76.7069972?authuser=0&hl=en&entry=ttu
Reviews: 1424 reviews

Name: Raleigh Tavern Bakery
Link: https://www.google.com/maps/search/Raleigh+Tavern+Bakery/@37.2718014,-76.6955516?authuser=0&hl=en&entry=ttu
Reviews: 289 reviews

Name: Extraordinary Cupcakes
Link: https://www.google.com/maps/search/Extraordinary+Cupcakes/@37.2711438,-76.70700029999999?authuser=0&hl=en&entry=ttu
Reviews: 240 reviews

Name: Smallcakes Williamsburg
Link: https://www.google.com/maps/search/Smallcakes+Williamsburg/@37.2768691,-76.7499211?authuser=0&hl=en&entry=ttu
Reviews: 154 reviews

Name: LOKAL Bread
Link: https://www.google.com/maps/search/LOKAL+Bread/@37.264969799999996,-76.7084838?authuser=0&hl=en&entry=ttu
Reviews: 15 reviews",https://www.baketheburg.com/,"(757) 808-7056",,"The Bake Shop (Owner)",https://www.google.com/maps/contrib/101497010791499429521,https://lh3.googleusercontent.com/p/AF1QipNLISLxmcI-xBLSTKac16ToSDzWtJf7A5PcYf-d=s1024,Bakery,"Bakery, Bagel shop, Coffee shop, Pizza restaurant","7 AM-3 PM",,"Open All Days","204 Armistead Ave, Williamsburg, VA 23185","Coffee Shops, Artisan Shops, Family-Friendly",https://www.google.com/maps/place/The+Bake+Shop/data=!4m7!3m6!1s0x89b089563b86dbc9:0x8a7319acd5ccd2f7!8m2!3d37.2732459!4d-76.7090524!16s%2Fg%2F11mpclg3_m!19sChIJyduGO1aJsIkR99LM1awZc4o?authuser=0&hl=en&rclk=1,"places to go and things to see in williamsburg"
